frame_filename,timestamp_iso,unix_time,lat,lon,alt,water_depth,heading,pitch,roll,easting,northing,depth,utm_zone,video_filename,frame_index,CO2 Concentration
2026_01_18T13_53_58_20260118T135747_102.jpg,2026-01-18T13:57:47.102821,1768744667.1028216,9.787778252984229,-104.28421957661409,4.725382161140442,-2506.7689536101816,93.26698995804787,-12.382411286354065,33.16949211406708,578498.6224619278,1082032.0148946631,2506.7689536101816,13P,2026_01_18T13_53_58.MP4,6866,1066.368614035368
2026_01_18T13_53_58_20260118T135750_657.jpg,2026-01-18T13:57:50.657689,1768744670.6576896,9.787776983231755,-104.28421541077252,4.8,-2506.8374961018562,93.13066548585891,-12.395630758285522,32.52895818758011,578499.0796445906,1082031.8754680986,2506.8374961018562,13P,2026_01_18T13_53_58.MP4,6973,1071.1271048350334
2026_01_18T13_53_58_20260118T135753_807.jpg,2026-01-18T13:57:53.807887,1768744673.8078878,9.787775849160395,-104.28421163053466,4.604211211204529,-2506.897349868059,93.01310815167427,-12.407231551170348,31.955964421749115,578499.4945046903,1082031.7509540215,2506.897349868059,13P,2026_01_18T13_53_58.MP4,7067,1070.1605575146675
2026_01_18T13_53_58_20260118T135755_994.jpg,2026-01-18T13:57:55.994260,1768744675.9942608,9.787775062066116,-104.28420900688705,4.2,-2506.9398909549714,92.9342066116333,-12.414977043151854,31.557050275802613,578499.782435442,1082031.6645359013,2506.9398909549714,13P,2026_01_18T13_53_58.MP4,7133,1070.747
2026_01_18T13_53_58_20260118T135759_547.jpg,2026-01-18T13:57:59.547485,1768744679.5474856,9.787773767430332,-104.28420464301729,4.2,-2507.0089497117997,92.80938548994064,-12.428189942359925,30.9027151658535,578500.2613424966,1082031.522404123,2507.0089497117997,13P,2026_01_18T13_53_58.MP4,7239,1067.541
2026_01_18T13_53_58_20260118T135802_812.jpg,2026-01-18T13:58:02.812832,1768744682.8128324,9.787772569252029,-104.28420064331794,4.2,-2507.07325664711,92.69836369991302,-12.440251329421997,30.29781318187714,578500.7002868827,1082031.3908528553,2507.07325664711,13P,2026_01_18T13_53_58.MP4,7337,1070.572
2026_01_18T13_53_58_20260118T135805_811.jpg,2026-01-18T13:58:05.811595,1768744685.811596,9.787771451593553,-104.2841970260849,4.496159601211548,-2507.132231918335,92.60021733474731,-12.452246383666992,29.737231563568116,578501.0972657524,1082031.2681156031,2507.132231918335,13P,2026_01_18T13_53_58.MP4,7427,1068.4030645217895
2026_01_18T13_53_58_20260118T135809_138.jpg,2026-01-18T13:58:09.138296,1768744689.1382964,9.787770217447381,-104.28419292021472,4.6,-2507.1987659273145,92.49485110902786,-12.464553185462952,29.111861986875535,578501.5478627715,1082031.1326120975,2507.1987659273145,13P,2026_01_18T13_53_58.MP4,7527,1067.093
2026_01_18T13_53_58_20260118T135812_411.jpg,2026-01-18T13:58:12.411812,1768744692.4118123,9.787768983511324,-104.28418886464401,4.6439187765121455,-2507.264236246109,92.39564563083648,-12.477647249221802,28.491343849658968,578501.9929431973,1082030.9971201129,2507.264236246109,13P,2026_01_18T13_53_58.MP4,7625,1070.7089554657937
2026_01_18T13_53_58_20260118T135815_656.jpg,2026-01-18T13:58:15.656104,1768744695.6561046,9.787767750680265,-104.28418481267452,4.519569974786221,-2507.329122091293,92.30097296762466,-12.490624418258667,27.872027923583985,578502.4376284089,1082030.8617494751,2507.329122091293,13P,2026_01_18T13_53_58.MP4,7722,1071.1185397548675
2026_01_18T13_53_58_20260118T135818_764.jpg,2026-01-18T13:58:18.764731,1768744698.7647312,9.787766561754843,-104.28418090584948,4.30872688293457,-2507.3922946233747,92.21358752727508,-12.503058924674987,27.274406884431837,578502.8663847399,1082030.731199691,2507.3922946233747,13P,2026_01_18T13_53_58.MP4,7815,1066.2358391637802
2026_01_18T13_53_58_20260118T135822_136.jpg,2026-01-18T13:58:22.136429,1768744702.1364298,9.787765266792384,-104.28417663628426,4.271557021141052,-2507.46186502552,92.12331639575957,-12.516545719146729,26.621396191596986,578503.3349491447,1082030.5890098622,2507.46186502552,13P,2026_01_18T13_53_58.MP4,7916,1061.8458661327363
2026_01_18T13_53_58_20260118T135825_183.jpg,2026-01-18T13:58:25.183395,1768744705.1833954,9.7877640784758,-104.28417277992553,4.133039546012879,-2507.5248513031006,92.04441511535646,-12.529733581542969,26.02705450439453,578503.7581704997,1082030.4585156518,2507.5248513031006,13P,2026_01_18T13_53_58.MP4,8007,1075.062230606079
2026_01_18T13_53_58_20260118T135828_067.jpg,2026-01-18T13:58:28.067510,1768744708.06751,9.787762953671143,-104.28416911898813,4.4,-2507.5844177076815,91.97437976264953,-12.54127003955841,25.460700551748275,578504.1599443016,1082030.3349984568,2507.5844177076815,13P,2026_01_18T13_53_58.MP4,8094,1064.0394008946419
2026_01_18T13_53_58_20260118T135830_944.jpg,2026-01-18T13:58:30.944065,1768744710.944065,9.787761822373962,-104.28416547271539,4.609106516838073,-2507.644825366974,91.90628650283814,-12.553720325469971,24.893075111389162,578504.5601113009,1082030.210759969,2507.644825366974,13P,2026_01_18T13_53_58.MP4,8180,1077.864
2026_01_18T13_53_58_20260118T135834_144.jpg,2026-01-18T13:58:34.144356,1768744714.144357,9.787760552257213,-104.28416131233594,4.7,-2507.7120314962863,91.8349685037136,-12.566577427864075,24.25627296376228,578505.0166950424,1082030.0712919242,2507.7120314962863,13P,2026_01_18T13_53_58.MP4,8276,1071.349
2026_01_18T13_53_58_20260118T135837_565.jpg,2026-01-18T13:58:37.565769,1768744717.5657694,9.787759188034533,-104.28415696449973,4.7,-2507.7848811581134,91.76311884188652,-12.581263077735901,23.571280343770983,578505.4938600236,1082029.9214622306,2507.7848811581134,13P,2026_01_18T13_53_58.MP4,8379,1056.558
2026_01_18T13_53_58_20260118T135840_898.jpg,2026-01-18T13:58:40.898250,1768744720.8982503,9.787757850699863,-104.28415263227456,4.691149950027466,-2507.85586325717,91.6969332435131,-12.595593001365662,22.89865518069267,578505.9693065704,1082029.774601922,2507.85586325717,13P,2026_01_18T13_53_58.MP4,8478,1070.5126597578526
2026_01_18T13_53_58_20260118T135843_464.jpg,2026-01-18T13:58:43.464757,1768744723.464758,9.787756809449252,-104.28414924933891,4.4,-2507.9112246742247,91.6486343574524,-12.606859031677246,22.37765414237976,578506.3405712041,1082029.6602585851,2507.9112246742247,13P,2026_01_18T13_53_58.MP4,8555,1074.4103549900055
2026_01_18T13_53_58_20260118T135846_766.jpg,2026-01-18T13:58:46.766673,1768744726.766673,9.787755455664033,-104.28414490332499,4.4,-2507.9828668079376,91.59096655750275,-12.621833365440368,21.702832016944885,578506.8175338863,1082029.5115825569,2507.9828668079376,13P,2026_01_18T13_53_58.MP4,8654,1075.2618435373306
2026_01_18T13_53_58_20260118T135849_784.jpg,2026-01-18T13:58:49.784751,1768744729.7847517,9.787754218251822,-104.28414090134768,4.392975163459778,-2508.048264536381,91.54144397354126,-12.635139006614684,21.08234115934372,578507.25673737,1082029.3756937885,2508.048264536381,13P,2026_01_18T13_53_58.MP4,8745,1070.9629856715203
2026_01_18T13_53_58_20260118T135852_725.jpg,2026-01-18T13:58:52.725455,1768744732.7254558,9.787753002563138,-104.28413705690751,4.586945581436157,-2508.1129600267413,91.49711816358565,-12.64862727880478,20.473830657482146,578507.6786580286,1082029.242170303,2508.1129600267413,13P,2026_01_18T13_53_58.MP4,8833,1072.3563856830597
2026_01_18T13_53_58_20260118T135855_657.jpg,2026-01-18T13:58:55.657133,1768744735.657133,9.787751780575428,-104.28413314572697,4.780113315582275,-2508.177456928253,91.45580013656615,-12.661628532409669,19.86265918159485,578508.1078998514,1082029.1079658847,2508.177456928253,13P,2026_01_18T13_53_58.MP4,8921,1075.594
2026_01_18T13_53_58_20260118T135858_664.jpg,2026-01-18T13:58:58.664931,1768744738.6649318,9.787750520728656,-104.28412906909551,4.9,-2508.244293430805,91.41702081871033,-12.675324658870696,19.232364327430723,578508.5552962351,1082028.969613926,2508.244293430805,13P,2026_01_18T13_53_58.MP4,9011,1068.02
2026_01_18T13_53_58_20260118T135901_584.jpg,2026-01-18T13:59:01.584492,1768744741.5844924,9.787749284513172,-104.28412518171058,4.754301500320435,-2508.309443326235,91.38257058310509,-12.68892246222496,18.616672094106672,578508.9819316467,1082028.833830804,2508.309443326235,13P,2026_01_18T13_53_58.MP4,9098,1063.7438627076149
2026_01_18T13_53_58_20260118T135904_429.jpg,2026-01-18T13:59:04.429093,1768744744.4290936,9.787748075489754,-104.28412134217832,4.6,-2508.373440059185,91.3527090640068,-12.702145467996598,18.013032156944274,578509.4033124843,1082028.7010431741,2508.373440059185,13P,2026_01_18T13_53_58.MP4,9184,1072.5476663742065
2026_01_18T13_53_58_20260118T135907_332.jpg,2026-01-18T13:59:07.332118,1768744747.3321185,9.78774683718904,-104.28411736824593,4.795128568567005,-2508.439306607246,91.3250109333992,-12.715660592556,17.39359452009201,578509.8394404004,1082028.56504966,2508.439306607246,13P,2026_01_18T13_53_58.MP4,9271,1072.2911216835976
